person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_clipped,income_loan_ratio,income_emp_length_ratio,loan_credit_hist_ratio
22,66614,MORTGAGE,6.0,MEDICAL,E,11000,17.99,1,0.14,Y,2,66614.0,6.055818181818182,11102.333333333334,5500.0
22,16800,MORTGAGE,0.0,DEBTCONSOLIDATION,C,4750,13.85,1,0.28,Y,4,16800.0,3.536842105263158,inf,1187.5
21,61464,MORTGAGE,5.0,HOMEIMPROVEMENT,C,4000,,1,0.07,Y,2,61464.0,15.366,12292.8,2000.0
24,52728,RENT,4.0,EDUCATION,A,5000,7.74,0,0.09,N,4,52728.0,10.5456,13182.0,1250.0
23,55000,OWN,6.0,VENTURE,C,18500,13.16,0,0.34,N,3,55000.0,2.972972972972973,9166.666666666666,6166.666666666667
25,48000,RENT,0.0,HOMEIMPROVEMENT,F,3200,,1,0.07,Y,4,48000.0,15.0,inf,800.0
25,74000,OWN,1.0,MEDICAL,A,16000,8.49,0,0.22,N,3,74000.0,4.625,74000.0,5333.333333333333
24,82726,MORTGAGE,7.0,HOMEIMPROVEMENT,C,20000,,0,0.24,N,4,82726.0,4.1363,11818.0,5000.0
25,5000,RENT,0.0,EDUCATION,B,1000,9.64,1,0.2,N,4,5000.0,5.0,inf,250.0
26,46800,MORTGAGE,4.0,PERSONAL,D,6000,14.91,0,0.13,Y,3,46800.0,7.8,11700.0,2000.0
22,38400,MORTGAGE,4.0,PERSONAL,B,5000,11.49,0,0.13,N,3,38400.0,7.68,9600.0,1666.6666666666667
22,80000,MORTGAGE,5.0,VENTURE,B,9500,11.71,0,0.12,N,3,80000.0,8.421052631578947,16000.0,3166.6666666666665
24,156000,MORTGAGE,8.0,PERSONAL,B,15000,10.25,0,0.1,N,2,156000.0,10.4,19500.0,7500.0
24,48000,MORTGAGE,8.0,MEDICAL,A,10000,7.49,0,0.21,N,3,48000.0,4.8,6000.0,3333.3333333333335
25,43200,RENT,3.0,VENTURE,C,3000,13.8,0,0.07,N,2,43200.0,14.4,14400.0,1500.0
25,80000,RENT,0.0,MEDICAL,B,11200,,0,0.14,N,2,80000.0,7.142857142857143,inf,5600.0
23,81000,RENT,7.0,EDUCATION,C,18000,13.98,0,0.22,N,4,81000.0,4.5,11571.42857142857,4500.0
25,76000,RENT,1.0,EDUCATION,A,5000,7.9,0,0.07,N,3,76000.0,15.2,76000.0,1666.6666666666667
23,135000,MORTGAGE,1.0,EDUCATION,D,12500,15.99,0,0.09,N,4,135000.0,10.8,135000.0,3125.0
22,55000,MORTGAGE,6.0,EDUCATION,C,1400,13.49,0,0.03,Y,3,55000.0,39.285714285714285,9166.666666666666,466.6666666666667
22,27500,RENT,1.0,EDUCATION,B,4250,10.99,0,0.15,N,4,27500.0,6.470588235294118,27500.0,1062.5
25,42000,MORTGAGE,9.0,MEDICAL,A,9100,,0,0.22,N,3,42000.0,4.615384615384615,4666.666666666667,3033.3333333333335
24,43300,MORTGAGE,2.0,EDUCATION,B,24000,10.62,0,0.55,N,2,43300.0,1.8041666666666667,21650.0,12000.0
25,24996,RENT,8.0,DEBTCONSOLIDATION,C,2500,12.98,0,0.1,N,4,24996.0,9.9984,3124.5,625.0
25,72000,MORTGAGE,9.0,VENTURE,A,3200,6.39,0,0.04,N,4,72000.0,22.5,8000.0,800.0
23,138000,MORTGAGE,7.0,VENTURE,B,2700,11.86,0,0.02,N,4,138000.0,51.111111111111114,19714.285714285714,675.0
26,159960,MORTGAGE,11.0,HOMEIMPROVEMENT,A,18325,7.49,0,0.11,N,2,159960.0,8.729058663028649,14541.818181818182,9162.5
24,64000,MORTGAGE,7.0,DEBTCONSOLIDATION,F,4000,20.89,1,0.06,Y,2,64000.0,16.0,9142.857142857143,2000.0
24,51000,RENT,7.0,PERSONAL,D,9600,15.31,0,0.19,Y,4,51000.0,5.3125,7285.714285714285,2400.0
22,30000,RENT,6.0,EDUCATION,B,7000,9.62,1,0.23,N,4,30000.0,4.285714285714286,5000.0,1750.0
22,22000,OWN,1.0,DEBTCONSOLIDATION,D,8500,15.05,0,0.39,N,4,22000.0,2.588235294117647,22000.0,2125.0
24,23500,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7000,10.38,0,0.3,N,4,23500.0,3.357142857142857,11750.0,1750.0
26,220836,MORTGAGE,10.0,PERSONAL,B,9000,11.26,0,0.04,N,2,190376.8000000002,21.1529777777778,19037.68000000002,4500.0
21,19200,OWN,0.0,MEDICAL,B,2400,9.91,0,0.13,N,4,19200.0,8.0,inf,600.0
25,65000,RENT,4.0,HOMEIMPROVEMENT,C,15000,13.49,0,0.23,Y,3,65000.0,4.333333333333333,16250.0,5000.0
23,65000,MORTGAGE,7.0,EDUCATION,A,5500,7.88,0,0.08,N,2,65000.0,11.818181818181818,9285.714285714286,2750.0
26,145000,RENT,1.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.07,N,3,145000.0,14.5,145000.0,3333.3333333333335
22,78700,MORTGAGE,6.0,PERSONAL,A,7000,7.68,1,0.09,N,3,78700.0,11.242857142857142,13116.666666666666,2333.3333333333335
23,21000,OWN,2.0,VENTURE,C,6000,15.27,0,0.29,N,2,21000.0,3.5,10500.0,3000.0
26,24000,RENT,5.0,MEDICAL,A,6000,6.62,0,0.25,N,2,24000.0,4.0,4800.0,3000.0
22,42000,RENT,0.0,PERSONAL,A,3600,7.37,0,0.09,N,3,42000.0,11.666666666666666,inf,1200.0
24,46704,RENT,2.0,PERSONAL,B,9000,11.49,0,0.19,N,3,46704.0,5.189333333333333,23352.0,3000.0
24,65000,MORTGAGE,3.0,EDUCATION,B,12000,9.91,0,0.18,N,4,65000.0,5.416666666666667,21666.666666666668,3000.0
22,66000,RENT,6.0,PERSONAL,C,16800,13.49,0,0.25,Y,2,66000.0,3.9285714285714284,11000.0,8400.0
21,60000,MORTGAGE,2.0,VENTURE,B,6000,10.62,0,0.1,N,2,60000.0,10.0,30000.0,3000.0
25,30720,MORTGAGE,3.0,MEDICAL,B,2000,11.12,0,0.07,N,4,30720.0,15.36,10240.0,500.0
26,50000,RENT,10.0,PERSONAL,B,18950,,1,0.38,N,3,50000.0,2.638522427440633,5000.0,6316.666666666667
23,80000,MORTGAGE,1.0,EDUCATION,C,12000,13.48,0,0.15,Y,4,80000.0,6.666666666666667,80000.0,3000.0
22,41000,OWN,0.0,PERSONAL,A,1000,6.99,0,0.02,N,2,41000.0,41.0,inf,500.0
25,150000,RENT,2.0,HOMEIMPROVEMENT,A,8750,7.74,0,0.06,N,2,150000.0,17.142857142857142,75000.0,4375.0
23,122000,RENT,7.0,MEDICAL,C,14000,13.48,0,0.11,N,4,122000.0,8.714285714285714,17428.571428571428,3500.0
22,27996,RENT,0.0,EDUCATION,D,2200,15.95,1,0.08,N,3,27996.0,12.725454545454545,inf,733.3333333333334
22,30000,RENT,2.0,DEBTCONSOLIDATION,B,6000,12.42,0,0.2,N,4,30000.0,5.0,15000.0,1500.0
23,30000,RENT,3.0,PERSONAL,D,3000,15.2,0,0.1,Y,4,30000.0,10.0,10000.0,750.0
21,40000,OWN,1.0,PERSONAL,C,15000,13.16,0,0.38,Y,4,40000.0,2.6666666666666665,40000.0,3750.0
22,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,14500,,0,0.11,N,2,130000.0,8.96551724137931,43333.333333333336,7250.0
22,41500,RENT,6.0,PERSONAL,D,2500,15.62,0,0.06,N,2,41500.0,16.6,6916.666666666667,1250.0
24,98000,OWN,8.0,VENTURE,A,12000,7.49,0,0.12,N,2,98000.0,8.166666666666666,12250.0,6000.0
26,42000,RENT,3.0,DEBTCONSOLIDATION,A,4500,7.66,0,0.11,N,2,42000.0,9.333333333333334,14000.0,2250.0
24,65000,MORTGAGE,7.0,VENTURE,A,1525,5.42,0,0.02,N,3,65000.0,42.622950819672134,9285.714285714286,508.3333333333333
21,45000,MORTGAGE,5.0,VENTURE,A,18000,7.88,0,0.4,N,2,45000.0,2.5,9000.0,9000.0
23,21000,OWN,7.0,EDUCATION,B,7500,12.69,0,0.36,N,2,21000.0,2.8,3000.0,3750.0
24,39000,RENT,2.0,DEBTCONSOLIDATION,E,16000,19.91,1,0.41,N,3,39000.0,2.4375,19500.0,5333.333333333333
24,70000,OWN,8.0,PERSONAL,B,24250,12.18,0,0.35,N,2,70000.0,2.88659793814433,8750.0,12125.0
25,95000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,18000,10.99,0,0.19,N,3,95000.0,5.277777777777778,19000.0,6000.0
26,51000,MORTGAGE,2.0,VENTURE,A,12000,6.17,0,0.24,N,4,51000.0,4.25,25500.0,3000.0
26,200000,MORTGAGE,4.0,MEDICAL,C,15000,14.79,0,0.07,N,4,190376.8000000002,12.69178666666668,47594.20000000005,3750.0
21,65496,MORTGAGE,3.0,DEBTCONSOLIDATION,B,13250,10.37,0,0.2,N,4,65496.0,4.943094339622641,21832.0,3312.5
24,34000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,0,0.29,N,4,34000.0,3.4,inf,2500.0
22,43000,RENT,6.0,EDUCATION,B,13500,10.95,1,0.31,N,4,43000.0,3.185185185185185,7166.666666666667,3375.0
23,44000,RENT,2.0,PERSONAL,C,6000,14.22,0,0.14,Y,3,44000.0,7.333333333333333,22000.0,2000.0
22,39000,RENT,4.0,EDUCATION,A,5000,6.99,0,0.13,N,2,39000.0,7.8,9750.0,2500.0
22,50004,RENT,5.0,EDUCATION,D,5300,14.42,0,0.11,N,2,50004.0,9.434716981132075,10000.8,2650.0
25,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000,8.88,0,0.13,N,4,150000.0,7.5,16666.666666666668,5000.0
21,21600,MORTGAGE,6.0,MEDICAL,A,7575,,0,0.35,N,2,21600.0,2.8514851485148514,3600.0,3787.5
25,80000,MORTGAGE,5.0,PERSONAL,A,18000,5.79,0,0.23,N,3,80000.0,4.444444444444445,16000.0,6000.0
21,25000,OWN,0.0,EDUCATION,B,8800,9.33,0,0.35,N,3,25000.0,2.840909090909091,inf,2933.3333333333335
22,120000,MORTGAGE,3.0,VENTURE,C,5000,14.79,0,0.04,Y,3,120000.0,24.0,40000.0,1666.6666666666667
22,50500,OWN,6.0,EDUCATION,B,6000,11.83,0,0.12,N,2,50500.0,8.416666666666666,8416.666666666666,3000.0
22,49536,MORTGAGE,6.0,EDUCATION,A,5200,6.62,0,0.1,N,3,49536.0,9.526153846153846,8256.0,1733.3333333333333
24,39000,RENT,8.0,MEDICAL,D,1500,15.62,0,0.04,Y,3,39000.0,26.0,4875.0,500.0
25,30000,RENT,4.0,EDUCATION,C,2000,14.22,0,0.07,N,2,30000.0,15.0,7500.0,1000.0
24,39000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5600,5.42,0,0.14,N,4,39000.0,6.964285714285714,13000.0,1400.0
24,40000,MORTGAGE,2.0,VENTURE,B,2500,9.99,0,0.06,N,3,40000.0,16.0,20000.0,833.3333333333334
22,60000,MORTGAGE,5.0,VENTURE,A,5600,7.49,0,0.09,N,4,60000.0,10.714285714285714,12000.0,1400.0
25,78000,MORTGAGE,9.0,EDUCATION,B,14200,11.48,0,0.18,N,3,78000.0,5.492957746478873,8666.666666666666,4733.333333333333
26,71004,RENT,0.0,DEBTCONSOLIDATION,D,20000,13.36,1,0.28,N,2,71004.0,3.5502,inf,10000.0
24,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,25000,11.83,0,0.19,N,3,130000.0,5.2,43333.333333333336,8333.333333333334
24,87000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,25000,10.99,0,0.29,N,4,87000.0,3.48,12428.57142857143,6250.0
25,90000,RENT,9.0,EDUCATION,B,10000,12.42,0,0.11,N,4,90000.0,9.0,10000.0,2500.0
23,30996,OWN,2.0,VENTURE,B,5000,11.86,0,0.16,N,4,30996.0,6.1992,15498.0,1250.0
25,87000,MORTGAGE,4.0,VENTURE,B,13000,11.26,0,0.15,N,4,87000.0,6.6923076923076925,21750.0,3250.0
25,32000,RENT,9.0,MEDICAL,E,15000,16.45,1,0.47,Y,2,32000.0,2.1333333333333333,3555.5555555555557,7500.0
24,31000,RENT,2.0,EDUCATION,C,10000,14.65,1,0.32,Y,3,31000.0,3.1,15500.0,3333.3333333333335
25,48000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,4800,10.74,0,0.1,N,4,48000.0,10.0,16000.0,1200.0
25,60000,MORTGAGE,2.0,EDUCATION,B,12500,11.49,0,0.21,N,4,60000.0,4.8,30000.0,3125.0
23,20124,RENT,4.0,MEDICAL,C,5950,13.49,0,0.3,Y,3,20124.0,3.38218487394958,5031.0,1983.3333333333333
24,55000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,5500,8.59,0,0.1,N,4,55000.0,10.0,6875.0,1375.0
26,165000,MORTGAGE,10.0,EDUCATION,C,20000,13.22,0,0.12,Y,2,165000.0,8.25,16500.0,10000.0
25,84000,RENT,0.0,PERSONAL,B,4500,12.18,0,0.05,N,2,84000.0,18.666666666666668,inf,2250.0
25,84000,MORTGAGE,8.0,MEDICAL,B,8500,11.83,0,0.1,N,4,84000.0,9.882352941176471,10500.0,2125.0
24,33996,RENT,2.0,EDUCATION,D,5000,14.96,1,0.15,Y,4,33996.0,6.7992,16998.0,1250.0
23,30000,RENT,6.0,DEBTCONSOLIDATION,A,4800,7.49,0,0.16,N,4,30000.0,6.25,5000.0,1200.0
22,38000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8500,5.42,0,0.22,N,2,38000.0,4.470588235294118,6333.333333333333,4250.0
21,28776,MORTGAGE,4.0,VENTURE,A,8000,8.9,0,0.28,N,2,28776.0,3.597,7194.0,4000.0
21,60000,RENT,3.0,EDUCATION,B,10000,12.18,0,0.17,N,2,60000.0,6.0,20000.0,5000.0
23,80500,RENT,5.0,VENTURE,B,7200,9.25,0,0.09,N,3,80500.0,11.180555555555555,16100.0,2400.0
25,58650,MORTGAGE,4.0,MEDICAL,D,20000,14.09,1,0.29,Y,4,58650.0,2.9325,14662.5,5000.0
23,42000,OWN,7.0,EDUCATION,B,4400,11.89,0,0.1,N,4,42000.0,9.545454545454545,6000.0,1100.0
25,72000,RENT,4.0,DEBTCONSOLIDATION,A,17000,7.88,0,0.24,N,3,72000.0,4.235294117647059,18000.0,5666.666666666667
22,23800,RENT,2.0,PERSONAL,A,8800,9.32,1,0.37,N,2,23800.0,2.7045454545454546,11900.0,4400.0
23,32400,RENT,4.0,MEDICAL,A,4500,7.49,0,0.14,N,3,32400.0,7.2,8100.0,1500.0
24,60140,RENT,2.0,DEBTCONSOLIDATION,A,7000,8.59,0,0.12,N,4,60140.0,8.59142857142857,30070.0,1750.0
21,36000,RENT,3.0,MEDICAL,C,18500,10.91,1,0.51,N,2,36000.0,1.945945945945946,12000.0,9250.0
23,50000,RENT,4.0,VENTURE,B,18225,10.74,1,0.36,N,3,50000.0,2.7434842249657065,12500.0,6075.0
26,130000,RENT,0.0,HOMEIMPROVEMENT,C,4550,13.57,0,0.04,Y,4,130000.0,28.571428571428573,inf,1137.5
21,35000,OWN,2.0,EDUCATION,A,11000,7.88,0,0.31,N,3,35000.0,3.1818181818181817,17500.0,3666.6666666666665
23,70000,MORTGAGE,4.0,PERSONAL,C,6000,13.16,0,0.09,Y,4,70000.0,11.666666666666666,17500.0,1500.0
25,33772,RENT,3.0,VENTURE,D,3600,16.02,1,0.11,Y,3,33772.0,9.38111111111111,11257.333333333334,1200.0
21,65000,RENT,0.0,VENTURE,B,12000,11.71,0,0.18,N,3,65000.0,5.416666666666667,inf,4000.0
25,55000,RENT,7.0,HOMEIMPROVEMENT,C,8500,14.22,0,0.15,Y,3,55000.0,6.470588235294118,7857.142857142857,2833.3333333333335
22,43600,MORTGAGE,4.0,DEBTCONSOLIDATION,D,10000,14.96,1,0.23,N,2,43600.0,4.36,10900.0,5000.0
22,50004,MORTGAGE,0.0,EDUCATION,E,11000,15.68,0,0.22,Y,3,50004.0,4.5458181818181815,inf,3666.6666666666665
25,48000,MORTGAGE,9.0,EDUCATION,C,7000,12.09,0,0.15,Y,2,48000.0,6.857142857142857,5333.333333333333,3500.0
24,40000,RENT,6.0,EDUCATION,A,5000,6.17,0,0.13,N,2,40000.0,8.0,6666.666666666667,2500.0
25,23198,RENT,2.0,VENTURE,A,6000,8.0,0,0.26,N,2,23198.0,3.8663333333333334,11599.0,3000.0
22,48000,RENT,3.0,VENTURE,A,4000,,0,0.08,N,3,48000.0,12.0,16000.0,1333.3333333333333
23,84000,RENT,0.0,EDUCATION,A,12500,6.54,0,0.15,N,4,84000.0,6.72,inf,3125.0
23,63000,MORTGAGE,7.0,EDUCATION,A,20000,7.9,0,0.32,N,3,63000.0,3.15,9000.0,6666.666666666667
22,57996,MORTGAGE,2.0,VENTURE,B,2500,12.53,0,0.04,N,4,57996.0,23.1984,28998.0,625.0
24,75000,OWN,8.0,VENTURE,B,29800,,0,0.4,N,3,75000.0,2.5167785234899327,9375.0,9933.333333333334
20,188004,MORTGAGE,4.0,PERSONAL,A,2000,8.59,0,0.01,N,2,188004.0,94.002,47001.0,1000.0
25,39000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,3000,13.99,0,0.08,N,2,39000.0,13.0,4333.333333333333,1500.0
24,85000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,7750,11.12,0,0.09,N,4,85000.0,10.96774193548387,21250.0,1937.5
26,125000,MORTGAGE,10.0,PERSONAL,A,10200,7.49,0,0.08,N,2,125000.0,12.254901960784315,12500.0,5100.0
24,54000,MORTGAGE,5.0,PERSONAL,A,11000,5.42,0,0.2,N,2,54000.0,4.909090909090909,10800.0,5500.0
23,55000,RENT,0.0,DEBTCONSOLIDATION,C,10200,12.73,0,0.19,N,2,55000.0,5.392156862745098,inf,5100.0
24,141000,OWN,8.0,EDUCATION,A,10000,7.49,0,0.07,N,2,141000.0,14.1,17625.0,5000.0
22,35100,RENT,0.0,EDUCATION,C,1000,13.98,0,0.03,Y,3,35100.0,35.1,inf,333.3333333333333
24,20400,RENT,3.0,DEBTCONSOLIDATION,C,7550,14.79,1,0.37,Y,3,20400.0,2.7019867549668874,6800.0,2516.6666666666665
22,37000,MORTGAGE,6.0,VENTURE,B,7500,10.95,0,0.2,N,3,37000.0,4.933333333333334,6166.666666666667,2500.0
25,67000,RENT,3.0,MEDICAL,A,7000,8.94,0,0.1,N,2,67000.0,9.571428571428571,22333.333333333332,3500.0
21,57000,OWN,5.0,VENTURE,B,8000,10.65,0,0.14,N,2,57000.0,7.125,11400.0,4000.0
22,51000,RENT,6.0,EDUCATION,A,7500,5.99,0,0.15,N,3,51000.0,6.8,8500.0,2500.0
23,140000,OWN,6.0,EDUCATION,C,16400,15.96,0,0.12,N,2,140000.0,8.536585365853659,23333.333333333332,8200.0
25,60000,MORTGAGE,5.0,VENTURE,D,3000,14.59,0,0.05,Y,4,60000.0,20.0,12000.0,750.0
25,69900,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5050,5.42,0,0.07,N,3,69900.0,13.841584158415841,7766.666666666667,1683.3333333333333
25,48000,RENT,3.0,MEDICAL,C,9000,13.79,0,0.19,Y,2,48000.0,5.333333333333333,16000.0,4500.0
25,70000,RENT,2.0,HOMEIMPROVEMENT,C,7000,13.79,0,0.1,Y,2,70000.0,10.0,35000.0,3500.0
26,81000,RENT,10.0,VENTURE,E,21000,16.95,1,0.26,N,2,81000.0,3.857142857142857,8100.0,10500.0
22,24000,RENT,0.0,PERSONAL,E,1500,18.79,1,0.06,Y,4,24000.0,16.0,inf,375.0
22,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,16000,6.03,0,0.18,N,3,90000.0,5.625,15000.0,5333.333333333333
25,42900,RENT,5.0,PERSONAL,A,12000,8.9,0,0.28,N,3,42900.0,3.575,8580.0,4000.0
23,65000,MORTGAGE,4.0,EDUCATION,D,13600,15.62,0,0.21,N,3,65000.0,4.779411764705882,16250.0,4533.333333333333
24,62400,RENT,8.0,VENTURE,B,20000,11.12,1,0.32,N,2,62400.0,3.12,7800.0,10000.0
23,45000,RENT,0.0,EDUCATION,C,1775,12.72,0,0.04,N,2,45000.0,25.35211267605634,inf,887.5
24,45000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,9200,11.89,0,0.2,N,4,45000.0,4.891304347826087,22500.0,2300.0
23,130208,MORTGAGE,7.0,DEBTCONSOLIDATION,C,20000,12.73,0,0.15,N,3,130208.0,6.5104,18601.14285714286,6666.666666666667
22,23587,RENT,4.0,HOMEIMPROVEMENT,B,2000,11.89,1,0.08,N,2,23587.0,11.7935,5896.75,1000.0
22,69500,MORTGAGE,6.0,MEDICAL,C,6000,13.48,0,0.09,N,3,69500.0,11.583333333333334,11583.333333333334,2000.0
24,42200,RENT,5.0,MEDICAL,A,4450,9.32,0,0.11,N,4,42200.0,9.48314606741573,8440.0,1112.5
25,41412,RENT,4.0,MEDICAL,B,7600,11.12,0,0.18,N,4,41412.0,5.448947368421052,10353.0,1900.0
25,45000,RENT,2.0,PERSONAL,C,11100,13.11,0,0.25,N,2,45000.0,4.054054054054054,22500.0,5550.0
21,19968,RENT,4.0,EDUCATION,C,5000,,1,0.25,N,2,19968.0,3.9936,4992.0,2500.0
24,42000,MORTGAGE,8.0,VENTURE,B,22250,11.11,0,0.53,N,2,42000.0,1.8876404494382022,5250.0,11125.0
21,12000,OWN,0.0,EDUCATION,C,4200,13.48,1,0.35,N,4,12000.0,2.857142857142857,inf,1050.0
22,60000,MORTGAGE,1.0,PERSONAL,C,7500,11.66,0,0.13,N,4,60000.0,8.0,60000.0,1875.0
26,80004,MORTGAGE,7.0,PERSONAL,C,7500,15.23,1,0.09,N,4,80004.0,10.6672,11429.142857142857,1875.0
24,42000,MORTGAGE,5.0,PERSONAL,A,19200,7.9,0,0.46,N,4,42000.0,2.1875,8400.0,4800.0
24,105804,MORTGAGE,8.0,EDUCATION,A,15000,7.49,0,0.14,N,2,105804.0,7.0536,13225.5,7500.0
22,40000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4750,,0,0.12,N,3,40000.0,8.421052631578947,6666.666666666667,1583.3333333333333
23,45000,RENT,2.0,PERSONAL,B,11200,10.59,0,0.25,N,4,45000.0,4.017857142857143,22500.0,2800.0
24,52800,RENT,8.0,PERSONAL,A,9000,7.49,0,0.17,N,4,52800.0,5.866666666666666,6600.0,2250.0
22,68000,MORTGAGE,6.0,EDUCATION,A,3500,6.39,0,0.05,N,4,68000.0,19.428571428571427,11333.333333333334,875.0
26,58000,MORTGAGE,2.0,MEDICAL,A,3000,6.92,0,0.05,N,2,58000.0,19.333333333333332,29000.0,1500.0
23,39600,MORTGAGE,8.0,MEDICAL,A,8250,9.32,0,0.21,N,3,39600.0,4.8,4950.0,2750.0
22,40000,RENT,2.0,DEBTCONSOLIDATION,B,7000,11.99,0,0.17,N,3,40000.0,5.714285714285714,20000.0,2333.3333333333335
24,72000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,8000,7.88,0,0.11,N,3,72000.0,9.0,9000.0,2666.6666666666665
24,72000,RENT,4.0,EDUCATION,B,15000,10.99,0,0.21,N,2,72000.0,4.8,18000.0,7500.0
23,90000,MORTGAGE,6.0,EDUCATION,A,12000,,0,0.13,N,3,90000.0,7.5,15000.0,4000.0
24,51000,MORTGAGE,4.0,EDUCATION,A,8500,8.94,0,0.17,N,4,51000.0,6.0,12750.0,2125.0
26,136000,RENT,2.0,HOMEIMPROVEMENT,C,12000,14.72,0,0.09,Y,3,136000.0,11.333333333333334,68000.0,4000.0
22,50000,RENT,6.0,EDUCATION,A,10000,7.88,0,0.2,N,4,50000.0,5.0,8333.333333333334,2500.0
23,52360,MORTGAGE,4.0,PERSONAL,D,15000,16.49,0,0.29,Y,2,52360.0,3.490666666666667,13090.0,7500.0
23,60000,MORTGAGE,6.0,PERSONAL,A,7000,6.54,0,0.12,N,2,60000.0,8.571428571428571,10000.0,3500.0
25,50000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,6.76,0,0.12,N,2,50000.0,8.333333333333334,12500.0,3000.0
25,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,7000,12.73,0,0.19,N,4,36000.0,5.142857142857143,12000.0,1750.0
22,47800,MORTGAGE,5.0,PERSONAL,C,1500,13.43,0,0.03,Y,4,47800.0,31.866666666666667,9560.0,375.0
25,61959,RENT,9.0,EDUCATION,C,25000,12.73,1,0.4,Y,4,61959.0,2.47836,6884.333333333333,6250.0
25,49000,RENT,2.0,EDUCATION,A,7750,9.63,0,0.16,N,2,49000.0,6.32258064516129,24500.0,3875.0
24,64000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,12000,17.56,1,0.19,Y,4,64000.0,5.333333333333333,32000.0,3000.0
21,59000,MORTGAGE,5.0,EDUCATION,B,5000,9.99,1,0.08,N,3,59000.0,11.8,11800.0,1666.6666666666667
21,24000,OWN,2.0,PERSONAL,B,7000,11.86,0,0.29,N,3,24000.0,3.4285714285714284,12000.0,2333.3333333333335
26,64000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,12.17,1,0.13,N,2,64000.0,8.0,7111.111111111111,4000.0
26,90000,MORTGAGE,3.0,EDUCATION,C,3200,13.22,0,0.04,N,4,90000.0,28.125,30000.0,800.0
22,54000,RENT,6.0,VENTURE,A,12000,8.49,0,0.22,N,4,54000.0,4.5,9000.0,3000.0
25,60000,RENT,0.0,DEBTCONSOLIDATION,B,7000,9.25,0,0.12,N,4,60000.0,8.571428571428571,inf,1750.0
26,170000,MORTGAGE,0.0,VENTURE,B,20000,10.37,0,0.12,N,4,170000.0,8.5,inf,5000.0
24,33600,MORTGAGE,3.0,PERSONAL,A,2500,8.9,0,0.07,N,3,33600.0,13.44,11200.0,833.3333333333334
26,110000,MORTGAGE,1.0,EDUCATION,B,5000,12.69,0,0.05,N,3,110000.0,22.0,110000.0,1666.6666666666667
22,22800,MORTGAGE,0.0,EDUCATION,A,3000,8.94,0,0.13,N,4,22800.0,7.6,inf,750.0
24,60000,MORTGAGE,5.0,VENTURE,A,14000,7.51,0,0.23,N,4,60000.0,4.285714285714286,12000.0,3500.0
23,40000,RENT,3.0,EDUCATION,B,8000,11.49,0,0.2,N,2,40000.0,5.0,13333.333333333334,4000.0
22,34800,RENT,7.0,VENTURE,G,9600,19.16,1,0.28,Y,4,34800.0,3.625,4971.428571428572,2400.0
22,30000,RENT,1.0,DEBTCONSOLIDATION,C,15000,15.27,1,0.5,N,4,30000.0,2.0,30000.0,3750.0
25,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,10.37,0,0.17,N,2,150000.0,6.0,16666.666666666668,12500.0
21,30000,RENT,5.0,PERSONAL,B,10000,11.99,1,0.33,N,3,30000.0,3.0,6000.0,3333.3333333333335
23,86500,MORTGAGE,7.0,PERSONAL,A,14000,7.29,0,0.16,N,3,86500.0,6.178571428571429,12357.142857142857,4666.666666666667
23,62000,MORTGAGE,7.0,MEDICAL,B,6400,10.08,0,0.1,N,3,62000.0,9.6875,8857.142857142857,2133.3333333333335
23,32535,RENT,6.0,DEBTCONSOLIDATION,B,4000,,0,0.12,N,2,32535.0,8.13375,5422.5,2000.0
26,122000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,4800,,0,0.04,Y,2,122000.0,25.416666666666668,30500.0,2400.0
23,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2000,10.99,0,0.05,N,4,40000.0,20.0,20000.0,500.0
23,160000,MORTGAGE,5.0,VENTURE,A,35000,7.66,0,0.22,N,3,160000.0,4.571428571428571,32000.0,11666.666666666666
